Female exposure to risk by calendar year, age and parity
Last modified: 25/09/2014
Code Year   Age            E0x            E1x            E2x            E3x           E4px
AUT  2000    23       35839.20        7256.74        2633.00         352.28          43.71
AUT  2000    24       34692.63        8937.93        4008.70         597.20          85.57
AUT  2000    25       33784.12       10919.79        5811.80        1021.64         171.10
AUT  2000    26       31225.99       12323.67        7787.90        1489.91         276.42
AUT  2000    27       29185.04       13832.26       10112.59        2037.28         416.66
AUT  2000    28       27614.98       15198.70       12690.33        2697.32         579.57
AUT  2000    29       25390.01       16192.89       15188.43        3392.33         741.95
AUT  2000    30       23538.03       17343.64       17975.44        4225.28        1001.23
AUT  2000    31       22247.29       18029.30       20716.20        5262.53        1326.85
AUT  2000    32       20132.60       17975.65       22427.88        6170.86        1607.35
AUT  2000    33       17981.12       17624.57       23917.60        7155.08        1909.87
AUT  2000    34       16334.49       17172.79       24555.85        8198.17        2343.51
AUT  2000    35       15438.61       17484.24       25516.42        8954.06        2785.71
AUT  2000    36       14511.18       17221.53       25997.11        9285.89        3078.59
AUT  2000    37       13735.84       16893.44       26146.80        9656.89        3438.51
AUT  2000    38       12694.58       16248.83       25476.94        9696.15        3643.76
AUT  2000    39       11835.08       15582.23       24547.75        9750.39        3878.13
AUT  2000    40       11090.78       15098.54       23755.01        9678.41        4080.12
AUT  2000    41       10456.83       14653.56       23131.31        9491.54        4065.81
AUT  2000    42        9894.22       14202.88       22415.29        9387.25        4010.40
AUT  2000    43        9579.40       14138.59       22166.25        9360.59        4134.53
AUT  2000    44        9042.11       13526.19       21384.33        9102.15        4233.11
AUT  2000    45        8246.92       12682.25       20080.65        8803.10        4142.46
AUT  2000    46        7689.41       12267.62       19307.02        8664.10        4228.14
AUT  2000    47        7297.52       12024.47       18987.74        8482.79        4379.66
AUT  2000    48        6863.35       11648.19       18520.54        8335.36        4398.60
AUT  2000    49        6576.29       11585.25       18272.02        8429.51        4711.88
AUT  2000    50        6450.26       11687.05       18465.46        8634.08        5029.67
AUT  2000    51        6706.13       12339.41       19266.90        9163.52        5424.85
AUT  2000    52        6735.24       12550.25       19096.48        9216.75        5641.59
AUT  2000    53        6427.59       12017.90       18544.68        9044.95        5880.03
AUT  2000    54        4804.52        8835.97       13348.42        6595.08        4548.49
AUT  2000    55        5786.34       10468.20       15284.46        7604.92        5312.19
AUT  2001    12       46337.01           0.00           0.00           0.00           0.00
AUT  2001    13       45984.74           0.00           0.00           0.00           0.00
AUT  2001    14       45577.21           4.48           0.00           0.00           0.00
AUT  2001    15       45613.23          39.64           0.50           0.00           0.00
AUT  2001    16       46286.30         163.38           3.99           0.50           0.00
AUT  2001    17       46324.19         478.29          19.54           0.50           0.00
AUT  2001    18       46964.60        1092.88          68.12           1.47           0.00
AUT  2001    19       47158.55        2066.91         185.18          11.62           0.50
AUT  2001    20       45007.16        3358.73         436.39          34.27           3.61
AUT  2001    21       40849.72        4579.70         906.13          76.50           8.59
AUT  2001    22       38361.10        5870.67        1612.33         170.35          20.41
AUT  2001    23       36068.08        7040.21        2532.29         328.22          41.17
AUT  2001    24       34238.61        8271.31        3664.52         551.80          78.34
AUT  2001    25       32841.37        9910.74        5206.19         877.94         144.74
AUT  2001    26       31654.84       11786.99        7260.43        1354.63         263.91
AUT  2001    27       28959.35       12963.16        9379.31        1883.81         394.81
AUT  2001    28       26944.63       14177.51       11788.50        2520.78         554.74
AUT  2001    29       25385.59       15371.29       14349.69        3262.95         741.55
AUT  2001    30       23327.70       16229.09       16769.71        4026.52         931.02
AUT  2001    31       21669.88       17200.09       19452.16        4870.80        1225.40
AUT  2001    32       20617.37       17769.58       22007.74        5883.70        1583.74
AUT  2001    33       18803.73       17603.34       23468.41        6751.07        1858.38
AUT  2001    34       16953.80       17241.60       24737.54        7697.10        2146.87
AUT  2001    35       15553.69       16864.75       25121.09        8641.27        2591.48
AUT  2001    36       14819.00       17244.62       25903.57        9313.98        3015.79
AUT  2001    37       14041.88       17066.14       26279.38        9588.17        3277.60
AUT  2001    38       13387.63       16782.52       26350.82        9882.05        3617.75
AUT  2001    39       12461.13       16157.85       25600.17        9854.96        3785.76
AUT  2001    40       11676.32       15535.03       24610.66        9855.45        3998.17
AUT  2001    41       10994.11       15073.50       23800.09        9743.75        4166.71
AUT  2001    42       10394.94       14643.59       23151.23        9525.01        4110.96
AUT  2001    43        9863.96       14203.18       22427.83        9406.57        4039.45
AUT  2001    44        9565.16       14135.17       22178.04        9366.80        4157.72
AUT  2001    45        9038.14       13527.14       21398.29        9105.63        4245.83
AUT  2001    46        8245.11       12681.63       20080.66        8803.74        4145.58
AUT  2001    47        7681.88       12258.45       19291.33        8656.82        4226.78
AUT  2001    48        7296.00       12021.47       18983.29        8482.02        4378.74
AUT  2001    49        6858.68       11640.25       18507.92        8329.68        4395.60
AUT  2001    50        6572.25       11579.01       18262.68        8424.98        4709.35
AUT  2001    51        6440.88       11670.95       18440.52        8622.19        5022.74
AUT  2001    52        6696.65       12321.95       19239.64        9150.55        5417.18
AUT  2001    53        6719.47       12520.87       19051.78        9195.17        5628.39
AUT  2001    54        6416.36       11996.90       18512.28        9029.15        5869.75
AUT  2001    55        4636.19        8674.82       13558.45        6653.24        4531.04
AUT  2002    12       46684.73           0.00           0.00           0.00           0.00
AUT  2002    13       46601.35           1.01           0.00           0.00           0.00
AUT  2002    14       46225.94           5.54           0.00           0.00           0.00
AUT  2002    15       45787.37          48.38           1.00           0.00           0.00
AUT  2002    16       45736.20         191.78           3.51           0.00           0.00
AUT  2002    17       46260.95         512.64          15.01           0.50           0.00
AUT  2002    18       46127.38        1097.30          66.39           3.52           0.00
AUT  2002    19       46633.57        2074.46         185.39          10.51           0.49
AUT  2002    20       46466.20        3334.81         442.72          34.57           4.56
AUT  2002    21       44113.35        4702.27         887.39          85.96           9.76
