Female exposure to risk by calendar year, age and parity (based on parity distribution from population census)
Last modified: 25/09/2014
Code Year   Age            E0x            E1x            E2x            E3x           E4px
NOR  1993    31        7184.39        7363.17       11338.24        4246.74         925.48
NOR  1993    32        6269.31        6617.27       11822.20        4982.25        1142.04
NOR  1993    33        5516.86        6031.36       12270.94        5729.65        1326.06
NOR  1993    34        5006.73        5660.63       12566.91        6292.99        1558.64
NOR  1993    35        4667.24        5327.26       12786.60        6613.38        1761.19
NOR  1993    36        4297.00        5040.85       13021.32        6895.71        1870.23
NOR  1993    37        3974.91        4823.34       13201.97        7157.17        1993.17
NOR  1993    38        3667.98        4665.38       13192.64        7055.78        2134.39
NOR  1993    39        3360.33        4545.62       13272.78        6873.70        2185.47
NOR  1993    40        3154.40        4437.29       13533.82        6977.66        2247.66
NOR  1993    41        2848.76        4096.85       12948.12        6757.85        2252.72
NOR  1993    42        2747.87        3962.22       13120.98        6822.89        2355.51
NOR  1993    43        2759.50        3885.36       13328.61        7039.86        2479.17
NOR  1993    44        2750.82        3822.47       13199.47        7313.32        2596.01
NOR  1993    45        2807.05        3825.94       13426.60        7688.77        2849.75
NOR  1993    46        2860.74        3897.07       13752.20        8117.75        3149.28
NOR  1993    47        2774.33        3753.00       13178.03        8147.45        3340.36
NOR  1993    48        2641.52        3295.14       11578.23        7622.86        3396.13
NOR  1993    49        2581.76        2996.06       10598.06        7298.80        3472.07
NOR  1993    50        2300.93        2617.04        9316.43        6469.39        3160.90
NOR  1993    51        2099.71        2388.18        8501.68        5903.62        2884.47
NOR  1993    52        1970.64        2241.37        7979.07        5540.72        2707.16
NOR  1993    53        2012.33        2288.79        8147.89        5657.94        2764.43
NOR  1993    54        1959.88        2229.13        7935.51        5510.47        2692.38
NOR  1993    55        1896.77        2157.35        7679.98        5333.03        2605.68
NOR  1994    12       25596.23           0.00           0.00           0.00           0.00
NOR  1994    13       25694.94           0.00           0.00           0.00           0.00
NOR  1994    14       25523.48           1.53           0.00           0.00           0.00
NOR  1994    15       25969.56          13.12           0.00           0.00           0.00
NOR  1994    16       25472.29          73.27           1.82           0.26           0.00
NOR  1994    17       26069.52         264.76           7.77           0.27           0.00
NOR  1994    18       26826.54         682.92          26.48           1.27           0.00
NOR  1994    19       27605.81        1452.81          90.84           5.62           0.00
NOR  1994    20       27781.19        2573.96         277.23          14.61           1.30
NOR  1994    21       27078.28        3866.05         632.11          33.72           3.11
NOR  1994    22       26074.74        5324.70        1254.03          86.77           4.40
NOR  1994    23       23770.27        6663.97        2076.98         205.25          21.77
NOR  1994    24       21633.18        7918.62        3184.17         415.01          43.28
NOR  1994    25       19793.22        8984.18        4637.58         726.64          81.29
NOR  1994    26       16953.63        9482.46        5869.71        1097.85         160.65
NOR  1994    27       14458.82        9760.50        7200.79        1603.43         278.37
NOR  1994    28       12380.80        9649.86        8713.95        2228.13         383.63
NOR  1994    29       10512.12        9154.15        9896.33        2906.68         549.11
NOR  1994    30        8801.60        8318.60       10671.69        3651.81         740.01
NOR  1994    31        7472.56        7529.77       11463.17        4362.00         920.04
NOR  1994    32        6430.99        6757.57       11876.02        4918.74        1166.83
NOR  1994    33        5662.90        6094.65       12148.23        5619.38        1393.17
NOR  1994    34        5060.84        5609.37       12423.24        6294.32        1578.07
NOR  1994    35        4658.48        5333.47       12627.00        6736.80        1804.10
NOR  1994    36        4374.94        5079.92       12794.30        6977.96        1981.13
NOR  1994    37        4071.92        4867.27       13027.88        7162.27        2070.71
NOR  1994    38        3809.49        4700.44       13202.99        7316.29        2163.27
NOR  1994    39        3552.47        4578.96       13207.67        7158.34        2267.68
NOR  1994    40        3287.04        4499.44       13284.45        6938.13        2280.12
NOR  1994    41        3109.13        4411.51       13534.44        7022.58        2304.90
NOR  1994    42        2826.12        4081.35       12962.82        6786.59        2289.73
NOR  1994    43        2743.27        3956.01       13124.83        6841.31        2381.28
NOR  1994    44        2764.28        3890.68       13318.76        7046.56        2489.10
NOR  1994    45        2757.40        3828.90       13198.78        7311.36        2599.70
NOR  1994    46        2808.20        3826.60       13417.75        7677.90        2851.91
NOR  1994    47        2866.55        3896.35       13736.95        8104.74        3149.84
NOR  1994    48        2780.67        3754.43       13154.59        8132.20        3335.74
NOR  1994    49        2604.81        3336.52       11693.35        7556.25        3298.74
NOR  1994    50        2494.74        3110.31       10914.28        7184.49        3199.00
NOR  1994    51        2207.95        2752.76        9659.62        6358.59        2831.26
NOR  1994    52        2015.81        2513.20        8818.99        5805.23        2584.87
NOR  1994    53        1892.64        2359.64        8280.15        5450.53        2426.93
NOR  1994    54        1930.86        2407.30        8447.37        5560.61        2475.95
NOR  1994    55        1880.66        2344.71        8227.74        5416.03        2411.57
NOR  1995    12       25172.42           0.00           0.00           0.00           0.00
NOR  1995    13       25643.00           0.00           0.00           0.00           0.00
NOR  1995    14       25730.49           0.78           0.00           0.00           0.00
NOR  1995    15       25565.74          12.01           0.00           0.00           0.00
NOR  1995    16       25978.63          66.86           1.05           0.00           0.00
NOR  1995    17       25440.68         240.87           6.24           0.52           0.00
NOR  1995    18       25793.35         645.82          26.62           1.30           0.00
NOR  1995    19       26147.98        1348.03          89.54           3.83           0.25
NOR  1995    20       26694.05        2375.60         245.47          13.76           0.52
NOR  1995    21       26499.69        3596.96         592.29          37.39           3.62
NOR  1995    22       25599.07        4886.91        1144.63          89.43           8.51
NOR  1995    23       24437.05        6250.31        2016.00         195.73          13.17
NOR  1995    24       21953.34        7432.30        3077.64         375.27          42.09
NOR  1995    25       19665.86        8577.66        4343.06         681.18          78.13
NOR  1995    26       17701.59        9483.70        5922.85        1102.17         139.95
NOR  1995    27       14950.96        9670.91        7243.07        1551.36         250.57
NOR  1995    28       12666.07        9601.08        8582.50        2144.01         399.20
NOR  1995    29       10826.87        9244.83        9979.80        2875.59         528.47
NOR  1995    30        9213.11        8608.60       10953.46        3625.67         732.11
NOR  1995    31        7754.61        7729.92       11471.06        4360.29         960.63
NOR  1995    32        6655.03        6921.16       12010.85        5064.21        1149.55
NOR  1995    33        5829.57        6197.39       12205.66        5584.43        1395.68
NOR  1995    34        5197.19        5639.39       12278.03        6214.26        1624.03
NOR  1995    35        4682.34        5285.83       12429.67        6801.45        1816.35
NOR  1995    36        4364.35        5079.26       12601.71        7117.74        2029.46
NOR  1995    37        4163.61        4875.00       12781.83        7264.69        2179.79
NOR  1995    38        3896.38        4740.88       13008.73        7347.69        2230.83
NOR  1995    39        3677.25        4623.56       13193.78        7432.56        2288.69
NOR  1995    40        3470.04        4520.29       13206.05        7223.90        2366.49
NOR  1995    41        3238.95        4462.06       13272.90        6964.99        2344.15
NOR  1995    42        3082.07        4400.17       13530.39        7044.57        2340.89
NOR  1995    43        2814.01        4077.49       12954.50        6798.05        2307.51
NOR  1995    44        2743.35        3952.42       13103.78        6842.27        2390.87
NOR  1995    45        2770.29        3893.55       13309.51        7045.37        2492.06
NOR  1995    46        2759.29        3828.53       13180.51        7300.02        2597.49
NOR  1995    47        2803.24        3821.36       13388.22        7657.86        2849.61
NOR  1995    48        2865.81        3890.46       13710.70        8085.62        3148.52
NOR  1995    49        2769.30        3773.68       13229.56        8070.26        3245.81
NOR  1995    50        2541.82        3422.95       11994.79        7411.26        3046.22
NOR  1995    51        2400.09        3232.09       11325.96        6998.00        2876.36
NOR  1995    52        2124.21        2860.58       10024.12        6193.63        2545.74
NOR  1995    53        1940.96        2613.79        9159.33        5659.30        2326.12
NOR  1995    54        1821.61        2453.08        8596.14        5311.32        2183.09
NOR  1995    55        1856.57        2500.16        8761.14        5413.27        2224.99
NOR  1996    12       25207.03           0.00           0.00           0.00           0.00
NOR  1996    13       25206.09           0.00           0.00           0.00           0.00
NOR  1996    14       25660.91           1.28           0.00           0.00           0.00
NOR  1996    15       25747.03          10.36           0.00           0.00           0.00
NOR  1996    16       25584.07          64.65           0.51           0.00           0.00
NOR  1996    17       25946.90         235.54           6.56           0.00           0.00
NOR  1996    18       25191.53         606.25          27.82           0.26           0.26
NOR  1996    19       25186.16        1263.71          90.03           3.33           0.27
NOR  1996    20       25290.62        2197.22         238.91          12.51           0.50
NOR  1996    21       25513.58        3332.33         534.22          35.85           2.53
NOR  1996    22       25087.03        4568.39        1062.12          85.81           9.80
NOR  1996    23       24014.33        5867.29        1817.89         190.41          20.32
NOR  1996    24       22570.85        7120.15        2905.42         372.47          33.67
NOR  1996    25       20013.72        8142.12        4176.10         633.02          75.36
NOR  1996    26       17634.36        9082.27        5596.96        1048.81         132.75
NOR  1996    27       15644.00        9763.78        7254.87        1578.13         234.85
NOR  1996    28       13102.31        9600.07        8602.38        2100.58         372.58
NOR  1996    29       11068.76        9221.14        9888.27        2778.98         542.66
NOR  1996    30        9462.46        8715.60       11087.16        3593.41         701.44
NOR  1996    31        8108.28        7985.36       11803.78        4394.87         937.65
NOR  1996    32        6907.63        7065.75       12053.42        5089.20        1188.75
NOR  1996    33        6012.47        6328.36       12354.41        5754.30        1390.33
NOR  1996    34        5316.01        5717.71       12365.96        6211.41        1622.03
NOR  1996    35        4814.24        5243.14       12350.09        6727.14        1844.96
NOR  1996    36        4376.09        5033.11       12373.06        7232.37        2035.34
NOR  1996    37        4124.08        4891.41       12534.01        7449.24        2221.59
NOR  1996    38        3991.77        4712.12       12764.14        7467.58        2341.54
NOR  1996    39        3756.17        4641.74       12991.36        7467.49        2355.60
NOR  1996    40        3579.97        4559.09       13177.00        7505.64        2379.58
NOR  1996    41        3412.79        4476.02       13178.94        7262.40        2428.42
NOR  1996    42        3209.81        4439.42       13259.56        6986.58        2388.28
NOR  1996    43        3065.23        4392.49       13516.69        7056.61        2368.98
NOR  1996    44        2805.09        4074.72       12935.71        6800.76        2322.04
NOR  1996    45        2739.28        3948.85       13089.27        6838.35        2397.68
NOR  1996    46        2767.86        3885.19       13292.23        7030.61        2490.75
NOR  1996    47        2757.52        3819.50       13152.68        7281.27        2594.18
NOR  1996    48        2798.16        3816.07       13367.12        7650.01        2851.00
NOR  1996    49        2881.53        3886.68       13729.26        8019.72        3111.01
NOR  1996    50        2799.54        3803.19       13404.89        7912.23        3085.85
NOR  1996    51        2559.05        3476.48       12253.35        7232.53        2820.76
NOR  1996    52        2416.27        3282.51       11569.66        6828.99        2663.38
NOR  1996    53        2138.18        2904.72       10238.12        6043.04        2356.85
NOR  1996    54        1954.79        2655.59        9360.02        5524.75        2154.71
NOR  1996    55        1830.11        2486.21        8763.01        5172.36        2017.28
NOR  1997    12       25540.92           0.00           0.00           0.00           0.00
NOR  1997    13       25232.54           0.00           0.00           0.00           0.00
NOR  1997    14       25255.02           0.51           0.00           0.00           0.00
NOR  1997    15       25685.30           8.45           0.00           0.00           0.00
NOR  1997    16       25769.14          62.36           0.78           0.00           0.00
NOR  1997    17       25557.65         230.60           4.86           0.00           0.00
NOR  1997    18       25692.53         584.40          28.06           0.52           0.00
NOR  1997    19       24685.28        1193.31          85.64           2.85           0.52
NOR  1997    20       24384.25        2079.99         230.83          11.56           0.54
NOR  1997    21       24187.68        3106.10         511.36          38.13           1.75
NOR  1997    22       24255.73        4219.54         986.03          84.84           7.09
NOR  1997    23       23673.32        5424.55        1708.28         174.50          19.06
NOR  1997    24       22336.23        6679.68        2668.06         346.99          38.67
NOR  1997    25       20712.02        7860.44        3935.30         625.40          67.23
NOR  1997    26       18077.45        8722.79        5324.52         982.73         131.30
NOR  1997    27       15689.88        9389.51        6879.62        1510.89         216.73
NOR  1997    28       13734.61        9793.25        8588.31        2161.03         356.37
NOR  1997    29       11450.36        9319.25        9860.15        2750.43         517.29
NOR  1997    30        9700.81        8697.10       11009.68        3479.79         716.91
NOR  1997    31        8317.05        8107.75       11991.54        4343.29         911.46
NOR  1997    32        7191.02        7348.86       12418.82        5154.66        1170.68
NOR  1997    33        6243.58        6473.02       12413.31        5799.67        1438.17
NOR  1997    34        5503.09        5852.62       12494.50        6403.86        1642.74
NOR  1997    35        4891.90        5356.01       12391.02        6771.94        1850.88
NOR  1997    36        4495.86        4955.05       12357.84        7145.95        2066.49
NOR  1997    37        4143.39        4834.71       12330.29        7532.90        2240.36
NOR  1997    38        3950.01        4741.94       12503.30        7677.68        2384.88
NOR  1997    39        3851.07        4596.98       12752.23        7596.06        2467.93
NOR  1997    40        3661.99        4567.46       13000.94        7537.38        2456.70
NOR  1997    41        3527.12        4503.67       13173.48        7543.41        2454.52
NOR  1997    42        3383.03        4443.79       13176.39        7292.37        2475.20
NOR  1997    43        3191.55        4420.60       13248.61        6999.80        2415.96
NOR  1997    44        3055.69        4381.90       13497.85        7058.20        2383.22
NOR  1997    45        2800.15        4063.66       12919.16        6793.25        2329.51
NOR  1997    46        2732.26        3938.18       13064.87        6825.54        2399.16
NOR  1997    47        2763.16        3877.87       13272.76        7020.31        2488.04
NOR  1997    48        2756.25        3812.62       13131.92        7270.30        2592.54
NOR  1997    49        2792.19        3839.03       13374.33        7620.36        2792.75
NOR  1997    50        2897.00        3949.77       13830.44        7921.10        2955.31
NOR  1997    51        2839.29        3871.10       13554.96        7763.33        2896.45
NOR  1997    52        2595.05        3538.09       12388.91        7095.50        2647.28
NOR  1997    53        2449.82        3340.08       11695.57        6698.40        2499.13
NOR  1997    54        2167.37        2954.99       10347.14        5926.11        2210.99
NOR  1997    55        1979.50        2698.86        9450.26        5412.44        2019.35
NOR  1998    12       25940.16           0.00           0.00           0.00           0.00
NOR  1998    13       25586.92           0.00           0.00           0.00           0.00
NOR  1998    14       25297.95           2.56           0.00           0.00           0.00
NOR  1998    15       25296.37           8.87           0.00           0.00           0.00
NOR  1998    16       25725.81          55.99           0.51           0.00           0.00
NOR  1998    17       25754.97         222.99           5.69           0.00           0.00
NOR  1998    18       25312.58         587.62          21.50           0.00           0.00
NOR  1998    19       25359.36        1167.56          81.15           2.62           0.00
NOR  1998    20       24047.84        1930.98         210.64          12.15           0.78
NOR  1998    21       23465.44        2917.25         487.65          33.93           1.30
NOR  1998    22       23083.53        3955.66         923.11          86.64           5.77
NOR  1998    23       23018.29        5012.53        1565.81         175.28          16.00
NOR  1998    24       22245.84        6168.34        2487.00         311.56          35.45
NOR  1998    25       20670.47        7384.44        3646.41         557.94          71.70
NOR  1998    26       18862.32        8460.97        5056.43         961.02         117.83
NOR  1998    27       16208.60        9109.50        6528.66        1431.86         205.98
NOR  1998    28       13890.72        9467.76        8160.99        2056.20         330.53
NOR  1998    29       12060.64        9552.92        9854.48        2819.31         500.45
NOR  1998    30       10060.52        8881.88       10946.66        3474.89         682.92
NOR  1998    31        8564.55        8157.19       11882.51        4221.24         919.83
NOR  1998    32        7390.77        7495.63       12643.84        5087.73        1141.05
NOR  1998    33        6476.80        6773.59       12841.90        5857.85        1415.11
NOR  1998    34        5717.12        6005.79       12618.41        6428.76        1687.94
NOR  1998    35        5081.78        5491.50       12558.46        6959.53        1885.56
NOR  1998    36        4550.36        5094.94       12397.80        7217.24        2073.68
NOR  1998    37        4244.58        4771.26       12353.97        7458.99        2269.53
NOR  1998    38        3957.71        4700.28       12339.36        7722.72        2413.47
NOR  1998    39        3819.84        4631.73       12508.71        7812.18        2523.43
NOR  1998    40        3761.28        4518.38       12757.23        7697.66        2574.97
NOR  1998    41        3605.55        4515.55       13004.35        7585.40        2530.06
NOR  1998    42        3502.63        4476.76       13179.69        7563.15        2506.08
NOR  1998    43        3368.15        4424.63       13162.57        7291.49        2505.79
NOR  1998    44        3185.82        4408.22       13244.47        6995.64        2433.85
NOR  1998    45        3054.27        4375.30       13491.53        7052.08        2388.52
NOR  1998    46        2802.63        4058.21       12905.40        6785.09        2330.94
NOR  1998    47        2733.52        3932.55       13044.23        6817.49        2402.11
NOR  1998    48        2761.69        3873.14       13246.79        7011.26        2487.33
NOR  1998    49        2777.71        3834.59       13151.69        7198.10        2554.71
NOR  1998    50        2835.24        3917.75       13477.78        7464.05        2661.57
NOR  1998    51        2938.64        4060.64       13969.33        7736.27        2758.64
NOR  1998    52        2879.97        3979.57       13690.43        7581.82        2703.56
NOR  1998    53        2631.77        3636.60       12510.57        6928.41        2470.57
NOR  1998    54        2483.21        3431.31       11804.33        6537.29        2331.10
NOR  1998    55        2197.14        3036.02       10444.46        5784.19        2062.55
NOR  1999    12       26710.39           0.00           0.00           0.00           0.00
NOR  1999    13       26061.73           0.00           0.00           0.00           0.00
NOR  1999    14       25691.64           2.30           0.00           0.00           0.00
NOR  1999    15       25386.36          16.36           0.26           0.00           0.00
NOR  1999    16       25369.51          57.26           0.76           0.00           0.00
NOR  1999    17       25755.03         203.02           3.84           0.00           0.00
NOR  1999    18       25575.05         548.14          23.25           0.00           0.00
NOR  1999    19       25112.92        1157.27          73.94           1.28           0.00
NOR  1999    20       24683.93        1941.51         199.06          12.27           0.00
NOR  1999    21       23213.48        2757.28         442.19          32.98           2.06
NOR  1999    22       22462.98        3700.68         880.58          73.51           5.39
NOR  1999    23       21991.28        4709.38        1475.97         164.42          16.64
NOR  1999    24       21669.10        5756.53        2263.12         313.55          34.27
NOR  1999    25       20669.91        6917.70        3352.29         521.00          66.32
NOR  1999    26       18902.16        8058.26        4688.37         855.29         123.91
NOR  1999    27       16973.37        8919.03        6251.02        1382.12         192.36
NOR  1999    28       14377.45        9306.04        7796.78        1956.09         303.03
NOR  1999    29       12231.03        9353.87        9412.12        2676.16         469.08
NOR  1999    30       10617.59        9139.38       11031.93        3541.51         683.88
NOR  1999    31        8890.73        8351.84       11885.42        4242.80         887.00
NOR  1999    32        7610.66        7603.56       12544.42        4986.49        1150.36
NOR  1999    33        6627.37        6937.27       13111.18        5809.72        1392.88
NOR  1999    34        5909.34        6278.89       13141.37        6498.53        1678.54
NOR  1999    35        5285.82        5639.54       12750.93        6961.87        1942.53
NOR  1999    36        4732.93        5224.60       12622.29        7399.00        2117.44
NOR  1999    37        4289.41        4885.42       12455.40        7539.67        2281.95
NOR  1999    38        4059.74        4627.80       12367.86        7676.13        2443.51
NOR  1999    39        3825.85        4601.30       12355.40        7865.95        2550.10
NOR  1999    40        3727.83        4561.63       12523.27        7903.72        2631.52
NOR  1999    41        3705.10        4475.77       12755.76        7762.95        2650.11
NOR  1999    42        3575.51        4497.19       13018.07        7623.60        2578.33
NOR  1999    43        3485.89        4475.10       13183.44        7571.72        2537.34
NOR  1999    44        3367.28        4426.13       13156.82        7298.40        2526.50
NOR  1999    45        3192.33        4402.36       13237.11        6996.85        2446.04
NOR  1999    46        3061.35        4374.83       13497.48        7049.92        2394.77
NOR  1999    47        2810.10        4056.56       12890.86        6776.04        2332.96
NOR  1999    48        2744.00        3923.84       13024.72        6807.30        2405.00
NOR  1999    49        2756.94        3876.18       13277.27        6948.85        2475.96
NOR  1999    50        2782.98        3880.75       13288.87        7030.49        2497.70
NOR  1999    51        2859.08        3986.87       13652.23        7222.73        2566.00
NOR  1999    52        2964.84        4134.35       14157.24        7489.90        2660.92
NOR  1999    53        2901.92        4046.62       13856.83        7330.97        2604.45
NOR  1999    54        2651.58        3697.52       12661.42        6698.54        2379.77
NOR  1999    55        2501.90        3488.81       11946.72        6320.42        2245.44
NOR  2000    12       28307.88           0.00           0.00           0.00           0.00
NOR  2000    13       26828.88           0.00           0.00           0.00           0.00
NOR  2000    14       26145.94           2.55           0.25           0.00           0.00
NOR  2000    15       25762.09          13.48           0.51           0.00           0.00
NOR  2000    16       25451.83          64.68           2.30           0.00           0.00
NOR  2000    17       25388.90         200.62           4.83           0.00           0.00
NOR  2000    18       25586.74         520.85          19.71           0.00           0.00
NOR  2000    19       25336.93        1106.30          70.06           2.07           0.00
NOR  2000    20       24379.24        1892.45         191.48           7.92           0.00
NOR  2000    21       23762.10        2782.38         424.64          35.06           0.78
NOR  2000    22       22191.50        3544.83         807.50          76.11           5.38
NOR  2000    23       21362.44        4427.35        1413.08         146.99          15.04
NOR  2000    24       20689.88        5412.63        2149.04         292.54          37.06
NOR  2000    25       20164.30        6478.31        3087.41         507.58          67.56
NOR  2000    26       18892.81        7634.83        4331.72         806.98         117.22
NOR  2000    27       16979.47        8591.40        5818.15        1260.51         198.83
NOR  2000    28       15040.31        9160.17        7518.00        1888.19         302.58
NOR  2000    29       12616.60        9269.72        9098.13        2538.94         441.32
NOR  2000    30       10718.44        9028.75       10579.97        3357.87         638.77
NOR  2000    31        9345.27        8611.21       12025.30        4314.57         898.90
NOR  2000    32        7883.00        7773.51       12619.02        5024.84        1119.75
NOR  2000    33        6818.52        7049.13       13022.98        5724.32        1400.70
NOR  2000    34        5997.94        6431.67       13433.27        6468.43        1664.47
NOR  2000    35        5424.16        5873.28       13306.47        7051.74        1948.65
NOR  2000    36        4917.79        5341.00       12829.81        7384.76        2189.76
NOR  2000    37        4455.63        4997.88       12683.12        7725.42        2330.64
NOR  2000    38        4088.70        4714.51       12488.47        7775.75        2455.53
NOR  2000    39        3918.91        4509.30       12368.30        7832.72        2580.99
NOR  2000    40        3741.95        4520.24       12357.68        7964.24        2655.09
NOR  2000    41        3674.51        4508.50       12532.70        7950.55        2709.82
NOR  2000    42        3669.75        4451.88       12756.44        7788.28        2700.72
NOR  2000    43        3555.91        4491.89       13022.71        7636.83        2610.85
NOR  2000    44        3472.30        4481.03       13175.56        7572.14        2560.64
NOR  2000    45        3368.39        4423.83       13140.86        7300.93        2540.24
NOR  2000    46        3203.66        4395.93       13223.52        6998.40        2453.14
NOR  2000    47        3065.97        4368.02       13478.13        7038.44        2398.07
NOR  2000    48        2813.47        4051.71       12871.88        6763.90        2334.78
NOR  2000    49        2769.20        3958.58       12937.06        6793.48        2389.34
NOR  2000    50        2792.50        3974.07       13196.97        6895.89        2438.93
NOR  2000    51        2805.67        3992.82       13259.24        6928.43        2450.43
NOR  2000    52        2880.83        4099.78       13614.43        7114.03        2516.08
NOR  2000    53        2985.54        4248.79       14109.26        7372.59        2607.52
NOR  2000    54        2920.47        4156.19       13801.76        7211.91        2550.70
NOR  2000    55        2667.93        3796.79       12608.27        6588.27        2330.13
NOR  2001    12       29127.93           0.00           0.00           0.00           0.00
NOR  2001    13       28350.75           0.00           0.00           0.00           0.00
NOR  2001    14       26861.51           1.78           0.00           0.00           0.00
NOR  2001    15       26176.27          13.20           0.51           0.00           0.00
NOR  2001    16       25791.93          58.42           1.27           0.25           0.00
NOR  2001    17       25458.61         198.68           5.63           0.51           0.00
NOR  2001    18       25235.10         505.75          15.74           0.51           0.00
NOR  2001    19       25268.26        1069.43          60.09           2.56           0.00
NOR  2001    20       24581.42        1844.10         175.03           8.76           0.26
NOR  2001    21       23494.30        2683.95         404.76          23.91           1.01
NOR  2001    22       22766.36        3579.11         758.80          78.24           3.87
NOR  2001    23       21131.18        4238.29        1281.83         150.65          13.00
NOR  2001    24       20185.27        5072.98        2053.19         267.80          30.27
NOR  2001    25       19282.74        6100.70        2914.59         482.12          65.20
NOR  2001    26       18499.67        7156.03        3994.01         760.71         115.61
NOR  2001    27       17057.36        8189.29        5399.03        1146.06         189.64
NOR  2001    28       15078.79        8872.34        7023.32        1721.29         300.07
NOR  2001    29       13223.27        9147.39        8813.22        2440.69         442.90
NOR  2001    30       11030.38        8982.64       10290.88        3156.70         604.70
NOR  2001    31        9408.66        8539.70       11594.40        4064.73         825.62
NOR  2001    32        8262.41        8013.63       12821.82        5073.25        1121.93
NOR  2001    33        7038.88        7221.01       13146.78        5756.19        1359.75
NOR  2001    34        6155.58        6551.19       13354.14        6369.50        1650.96
NOR  2001    35        5483.21        5996.65       13625.66        7017.75        1913.10
NOR  2001    36        5026.71        5554.78       13382.34        7496.36        2185.01
NOR  2001    37        4624.77        5103.80       12889.68        7697.36        2401.18
NOR  2001    38        4245.94        4795.97       12718.03        7948.39        2505.39
NOR  2001    39        3933.56        4581.22       12494.14        7935.23        2585.91
NOR  2001    40        3801.29        4438.44       12389.74        7927.76        2674.31
NOR  2001    41        3675.49        4473.31       12365.89        8016.79        2722.68
NOR  2001    42        3641.25        4474.14       12524.77        7971.33        2751.63
NOR  2001    43        3651.11        4435.42       12757.04        7794.27        2729.13
NOR  2001    44        3548.25        4484.78       13020.43        7633.71        2630.98
NOR  2001    45        3466.93        4479.70       13156.93        7561.30        2568.53
NOR  2001    46        3369.54        4420.47       13114.20        7288.93        2540.83
NOR  2001    47        3207.72        4389.07       13188.45        6984.63        2451.39
NOR  2001    48        3069.05        4360.70       13443.11        7023.88        2397.29
NOR  2001    49        2828.62        4067.82       12841.59        6734.06        2313.26
NOR  2001    50        2816.32        4043.67       12841.71        6748.81        2332.70
NOR  2001    51        2861.23        4108.16       13046.50        6856.44        2369.90
NOR  2001    52        2872.29        4124.04       13096.93        6882.94        2379.06
NOR  2001    53        2948.84        4233.95       13445.98        7066.38        2442.47
NOR  2001    54        3054.07        4385.05       13925.83        7318.56        2529.63
NOR  2001    55        2986.43        4287.92       13617.39        7156.46        2473.60
NOR  2002    12       30440.43           0.00           0.00           0.00           0.00
NOR  2002    13       29192.29           0.00           0.00           0.00           0.00
NOR  2002    14       28425.70           1.80           0.26           0.00           0.00
NOR  2002    15       26939.74          15.46           0.24           0.00           0.00
NOR  2002    16       26235.23          61.47           0.26           0.25           0.00
NOR  2002    17       25835.58         186.94           2.80           0.51           0.25
NOR  2002    18       25340.31         479.58          15.82           1.02           0.25
NOR  2002    19       25002.82        1013.25          47.78           1.79           0.25
NOR  2002    20       24621.04        1786.54         156.70           8.43           0.26
NOR  2002    21       23769.87        2644.69         371.77          24.60           0.51
NOR  2002    22       22648.63        3422.83         733.29          60.55           3.29
NOR  2002    23       21839.58        4277.31        1215.60         147.56          10.55
NOR  2002    24       20100.72        4902.43        1852.83         256.41          29.44
NOR  2002    25       18971.49        5716.99        2773.32         438.06          58.16
NOR  2002    26       17846.18        6722.90        3781.39         726.83         105.36
NOR  2002    27       16821.12        7718.93        5023.41        1075.22         180.50
NOR  2002    28       15276.91        8537.59        6575.25        1542.21         285.56
NOR  2002    29       13368.60        8925.70        8286.92        2213.53         425.01
NOR  2002    30       11634.14        8919.80       10065.14        3027.12         601.11
NOR  2002    31        9710.59        8533.89       11396.76        3812.23         785.60
NOR  2002    32        8343.01        7977.01       12479.05        4772.18        1030.60
NOR  2002    33        7404.09        7420.70       13501.43        5774.38        1355.77
NOR  2002    34        6368.86        6705.65       13563.99        6390.15        1596.65
NOR  2002    35        5629.82        6129.97       13605.24        6922.22        1884.93
NOR  2002    36        5094.19        5652.21       13779.70        7468.35        2129.32
NOR  2002    37        4743.49        5304.90       13465.40        7833.54        2384.64
NOR  2002    38        4405.84        4945.31       12946.13        7913.03        2575.34
NOR  2002    39        4103.91        4674.21       12763.67        8102.00        2644.35
NOR  2002    40        3836.11        4498.16       12518.29        8031.18        2687.23
NOR  2002    41        3731.25        4405.21       12416.17        7984.62        2751.10
NOR  2002    42        3633.93        4455.53       12368.63        8036.86        2777.47
NOR  2002    43        3628.51        4476.38       12537.64        7990.46        2784.59
NOR  2002    44        3651.99        4438.65       12761.76        7803.40        2745.57
NOR  2002    45        3549.39        4481.49       13003.93        7626.44        2637.91
NOR  2002    46        3471.36        4477.27       13141.87        7551.40        2568.69
NOR  2002    47        3374.40        4419.74       13093.09        7275.02        2538.92
NOR  2002    48        3208.70        4385.38       13163.69        6972.21        2451.17
NOR  2002    49        3110.36        4384.91       13385.14        6990.47        2390.41
NOR  2002    50        2917.09        4137.68       12744.41        6660.03        2277.84
NOR  2002    51        2915.44        4135.35       12737.23        6656.28        2276.56
NOR  2002    52        2960.52        4199.29       12934.17        6759.20        2311.76
NOR  2002    53        2971.69        4215.13       12982.94        6784.69        2320.48
NOR  2002    54        3049.65        4325.72       13323.57        6962.70        2381.36
NOR  2002    55        3156.09        4476.69       13788.57        7205.70        2464.47
NOR  2003    12       30783.89           0.00           0.00           0.00           0.00
NOR  2003    13       30538.95           0.00           0.00           0.00           0.00
