Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 25/09/2014
Code Year    ARDY   Cohort       Exposure
AUT  1969     26     1943        50582.28
AUT  1969     27     1942        50409.52
AUT  1969     28     1941        59013.37
AUT  1969     29     1940        63406.81
AUT  1969     30     1939        60997.09
AUT  1969     31     1938        42430.33
AUT  1969     32     1937        38417.02
AUT  1969     33     1936        38478.70
AUT  1969     34     1935        38543.00
AUT  1969     35     1934        39388.31
AUT  1969     36     1933        40519.00
AUT  1969     37     1932        42729.49
AUT  1969     38     1931        43623.20
AUT  1969     39     1930        45590.51
AUT  1969     40     1929        44920.70
AUT  1969     41     1928        46218.78
AUT  1969     42     1927        46533.98
AUT  1969     43     1926        49716.81
AUT  1969     44     1925        53573.47
AUT  1969     45     1924        55184.92
AUT  1969     46     1923        56817.48
AUT  1969     47     1922        57389.51
AUT  1969     48     1921        57294.43
AUT  1969     49     1920        55162.70
AUT  1969     50     1919        43763.25
AUT  1969     51     1918        30480.00
AUT  1969     52     1917        29153.96
AUT  1969     53     1916        31306.37
AUT  1969     54     1915        39016.93
AUT  1969     55     1914        51560.84
AUT  1970     12     1958        28532.73
AUT  1970     13     1957        55144.46
AUT  1970     14     1956        54246.52
AUT  1970     15     1955        51499.00
AUT  1970     16     1954        49687.98
AUT  1970     17     1953        49086.57
AUT  1970     18     1952        49244.04
AUT  1970     19     1951        48581.85
AUT  1970     20     1950        49931.92
AUT  1970     21     1949        50485.35
AUT  1970     22     1948        53381.40
AUT  1970     23     1947        54613.96
AUT  1970     24     1946        46036.49
AUT  1970     25     1945        38684.09
AUT  1970     26     1944        50678.41
AUT  1970     27     1943        50307.82
AUT  1970     28     1942        50181.25
AUT  1970     29     1941        58751.42
AUT  1970     30     1940        63141.70
AUT  1970     31     1939        60799.03
AUT  1970     32     1938        42390.22
AUT  1970     33     1937        38421.06
AUT  1970     34     1936        38456.13
AUT  1970     35     1935        38552.29
AUT  1970     36     1934        39402.64
AUT  1970     37     1933        40530.40
AUT  1970     38     1932        42737.24
AUT  1970     39     1931        43628.52
AUT  1970     40     1930        45579.61
AUT  1970     41     1929        44886.95
AUT  1970     42     1928        46201.84
AUT  1970     43     1927        46510.16
AUT  1970     44     1926        49671.41
AUT  1970     45     1925        53477.30
AUT  1970     46     1924        55065.97
AUT  1970     47     1923        56613.26
AUT  1970     48     1922        57203.74
AUT  1970     49     1921        57124.25
AUT  1970     50     1920        54907.20
AUT  1970     51     1919        43576.73
AUT  1970     52     1918        30343.37
AUT  1970     53     1917        29046.60
AUT  1970     54     1916        31153.14
AUT  1970     55     1915        38812.96
AUT  1971     12     1959        29641.47
AUT  1971     13     1958        56089.35
AUT  1971     14     1957        55347.21
AUT  1971     15     1956        54510.28
AUT  1971     16     1955        51827.17
AUT  1971     17     1954        50074.69
AUT  1971     18     1953        49529.78
AUT  1971     19     1952        49854.69
AUT  1971     20     1951        49150.65
AUT  1971     21     1950        50520.80
AUT  1971     22     1949        50985.22
AUT  1971     23     1948        53844.45
AUT  1971     24     1947        55006.82
AUT  1971     25     1946        46228.18
AUT  1971     26     1945        38769.54
AUT  1971     27     1944        50698.51
AUT  1971     28     1943        50240.08
AUT  1971     29     1942        50142.06
AUT  1971     30     1941        58672.71
AUT  1971     31     1940        63072.73
AUT  1971     32     1939        60750.24
AUT  1971     33     1938        42435.64
AUT  1971     34     1937        38490.41
AUT  1971     35     1936        38502.18
AUT  1971     36     1935        38618.78
AUT  1971     37     1934        39458.06
AUT  1971     38     1933        40589.70
AUT  1971     39     1932        42781.04
AUT  1971     40     1931        43655.52
AUT  1971     41     1930        45611.40
AUT  1971     42     1929        44873.69
AUT  1971     43     1928        46201.64
AUT  1971     44     1927        46499.45
AUT  1971     45     1926        49632.49
AUT  1971     46     1925        53402.07
AUT  1971     47     1924        54963.85
AUT  1971     48     1923        56425.91
AUT  1971     49     1922        57024.68
AUT  1971     50     1921        56966.79
AUT  1971     51     1920        54702.21
AUT  1971     52     1919        43421.86
AUT  1971     53     1918        30223.37
AUT  1971     54     1917        28929.46
AUT  1971     55     1916        30998.83
AUT  1972     12     1960        30741.70
AUT  1972     13     1959        58161.24
AUT  1972     14     1958        56468.38
AUT  1972     15     1957        55768.57
AUT  1972     16     1956        55024.18
AUT  1972     17     1955        52257.80
AUT  1972     18     1954        50613.40
AUT  1972     19     1953        50134.53
AUT  1972     20     1952        50530.04
AUT  1972     21     1951        49784.80
AUT  1972     22     1950        51089.97
AUT  1972     23     1949        51589.24
AUT  1972     24     1948        54381.64
AUT  1972     25     1947        55471.17
AUT  1972     26     1946        46560.99
AUT  1972     27     1945        39073.05
AUT  1972     28     1944        50963.73
AUT  1972     29     1943        50442.71
AUT  1972     30     1942        50318.18
AUT  1972     31     1941        58836.54
AUT  1972     32     1940        63209.30
AUT  1972     33     1939        60891.46
AUT  1972     34     1938        42572.96
AUT  1972     35     1937        38620.41
AUT  1972     36     1936        38619.82
AUT  1972     37     1935        38720.98
AUT  1972     38     1934        39546.74
AUT  1972     39     1933        40673.34
AUT  1972     40     1932        42833.54
AUT  1972     41     1931        43682.60
AUT  1972     42     1930        45650.91
AUT  1972     43     1929        44883.05
AUT  1972     44     1928        46199.82
AUT  1972     45     1927        46468.49
AUT  1972     46     1926        49568.73
AUT  1972     47     1925        53316.53
AUT  1972     48     1924        54859.43
AUT  1972     49     1923        56297.45
AUT  1972     50     1922        56846.29
AUT  1972     51     1921        56819.02
AUT  1972     52     1920        54521.70
AUT  1972     53     1919        43275.74
AUT  1972     54     1918        30095.21
AUT  1972     55     1917        28780.89
AUT  1973     12     1961        32078.67
AUT  1973     13     1960        60325.77
AUT  1973     14     1959        58631.39
AUT  1973     15     1958        56919.34
AUT  1973     16     1957        56243.36
AUT  1973     17     1956        55613.68
AUT  1973     18     1955        52837.22
AUT  1973     19     1954        51320.47
AUT  1973     20     1953        50869.00
AUT  1973     21     1952        51185.24
AUT  1973     22     1951        50335.30
AUT  1973     23     1950        51611.70
AUT  1973     24     1949        52142.36
AUT  1973     25     1948        54831.49
AUT  1973     26     1947        55849.81
AUT  1973     27     1946        46897.37
AUT  1973     28     1945        39392.33
AUT  1973     29     1944        51239.41
AUT  1973     30     1943        50704.17
AUT  1973     31     1942        50528.04
AUT  1973     32     1941        59035.88
AUT  1973     33     1940        63388.09
AUT  1973     34     1939        61059.10
AUT  1973     35     1938        42695.35
AUT  1973     36     1937        38735.08
AUT  1973     37     1936        38710.92
AUT  1973     38     1935        38801.08
AUT  1973     39     1934        39612.85
AUT  1973     40     1933        40731.28
AUT  1973     41     1932        42849.97
AUT  1973     42     1931        43682.40
AUT  1973     43     1930        45655.77
AUT  1973     44     1929        44874.75
AUT  1973     45     1928        46164.91
AUT  1973     46     1927        46391.29
AUT  1973     47     1926        49471.53
AUT  1973     48     1925        53197.11
AUT  1973     49     1924        54731.73
AUT  1973     50     1923        56173.05
AUT  1973     51     1922        56660.97
AUT  1973     52     1921        56631.21
AUT  1973     53     1920        54321.32
AUT  1973     54     1919        43111.83
AUT  1973     55     1918        29933.72
AUT  1974     12     1962        32522.43
AUT  1974     13     1961        63269.19
AUT  1974     14     1960        60673.71
AUT  1974     15     1959        59020.86
AUT  1974     16     1958        57277.54
AUT  1974     17     1957        56586.87
AUT  1974     18     1956        56039.23
AUT  1974     19     1955        53196.12
AUT  1974     20     1954        51660.41
AUT  1974     21     1953        51140.47
AUT  1974     22     1952        51345.62
AUT  1974     23     1951        50419.47
AUT  1974     24     1950        51741.23
AUT  1974     25     1949        52236.78
AUT  1974     26     1948        54885.39
AUT  1974     27     1947        55871.32
AUT  1974     28     1946        46938.07
AUT  1974     29     1945        39417.45
AUT  1974     30     1944        51251.12
AUT  1974     31     1943        50735.88
AUT  1974     32     1942        50514.74
AUT  1974     33     1941        59044.66
AUT  1974     34     1940        63381.01
AUT  1974     35     1939        61053.94
AUT  1974     36     1938        42657.20
AUT  1974     37     1937        38700.74
AUT  1974     38     1936        38669.43
AUT  1974     39     1935        38762.80
AUT  1974     40     1934        39563.70
AUT  1974     41     1933        40688.27
AUT  1974     42     1932        42775.37
AUT  1974     43     1931        43596.79
AUT  1974     44     1930        45568.98
AUT  1974     45     1929        44798.35
AUT  1974     46     1928        46049.55
AUT  1974     47     1927        46246.62
AUT  1974     48     1926        49309.95
AUT  1974     49     1925        52995.76
AUT  1974     50     1924        54541.32
AUT  1974     51     1923        55982.09
AUT  1974     52     1922        56437.75
AUT  1974     53     1921        56377.64
AUT  1974     54     1920        54053.37
AUT  1974     55     1919        42899.90
AUT  1975     12     1963        33619.78
AUT  1975     13     1962        63986.05
AUT  1975     14     1961        63501.08
AUT  1975     15     1960        60902.54
AUT  1975     16     1959        59281.34
AUT  1975     17     1958        57476.04
AUT  1975     18     1957        56751.09
AUT  1975     19     1956        56231.33
AUT  1975     20     1955        53138.40
AUT  1975     21     1954        51491.83
AUT  1975     22     1953        50880.17
AUT  1975     23     1952        50976.08
AUT  1975     24     1951        50077.64
AUT  1975     25     1950        51362.09
AUT  1975     26     1949        51891.25
