PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
GBR_SCO,01,f,18,1,O,01,07,1992,15,O,31797,4,.,.,1
GBR_SCO,01,f,19,1,O,01,07,1992,15,O,34925,4,.,.,1
GBR_SCO,01,f,20,1,O,01,07,1992,15,O,37701,4,.,.,1
GBR_SCO,01,f,21,1,O,01,07,1992,15,O,39815,4,.,.,1
GBR_SCO,01,f,22,1,O,01,07,1992,15,O,39518,4,.,.,1
GBR_SCO,01,f,23,1,O,01,07,1992,15,O,40239,4,.,.,1
GBR_SCO,01,f,24,1,O,01,07,1992,15,O,41009,4,.,.,1
GBR_SCO,01,f,25,1,O,01,07,1992,15,O,40916,4,.,.,1
GBR_SCO,01,f,26,1,O,01,07,1992,15,O,40573,4,.,.,1
GBR_SCO,01,f,27,1,O,01,07,1992,15,O,42278,4,.,.,1
GBR_SCO,01,f,28,1,O,01,07,1992,15,O,42185,4,.,.,1
GBR_SCO,01,f,29,1,O,01,07,1992,15,O,41465,4,.,.,1
GBR_SCO,01,f,30,1,O,01,07,1992,15,O,40567,4,.,.,1
GBR_SCO,01,f,31,1,O,01,07,1992,15,O,40706,4,.,.,1
GBR_SCO,01,f,32,1,O,01,07,1992,15,O,39607,4,.,.,1
GBR_SCO,01,f,33,1,O,01,07,1992,15,O,38895,4,.,.,1
GBR_SCO,01,f,34,1,O,01,07,1992,15,O,38132,4,.,.,1
GBR_SCO,01,f,35,1,O,01,07,1992,15,O,36993,4,.,.,1
GBR_SCO,01,f,36,1,O,01,07,1992,15,O,35875,4,.,.,1
GBR_SCO,01,f,37,1,O,01,07,1992,15,O,34666,4,.,.,1
GBR_SCO,01,f,38,1,O,01,07,1992,15,O,34339,4,.,.,1
GBR_SCO,01,f,39,1,O,01,07,1992,15,O,33694,4,.,.,1
GBR_SCO,01,f,40,1,O,01,07,1992,15,O,32772,4,.,.,1
GBR_SCO,01,f,41,1,O,01,07,1992,15,O,33559,4,.,.,1
GBR_SCO,01,f,42,1,O,01,07,1992,15,O,33823,4,.,.,1
GBR_SCO,01,f,43,1,O,01,07,1992,15,O,35244,4,.,.,1
GBR_SCO,01,f,44,1,O,01,07,1992,15,O,36732,4,.,.,1
GBR_SCO,01,f,45,1,O,01,07,1992,15,O,39958,4,.,.,1
GBR_SCO,01,f,46,1,O,01,07,1992,15,O,30881,4,.,.,1
GBR_SCO,01,f,47,1,O,01,07,1992,15,O,29769,4,.,.,1
GBR_SCO,01,f,48,1,O,01,07,1992,15,O,30974,4,.,.,1
GBR_SCO,01,f,49,1,O,01,07,1992,15,O,30709,4,.,.,1
GBR_SCO,01,f,50,1,O,01,07,1992,15,O,29119,4,.,.,1
GBR_SCO,01,f,51,1,O,01,07,1992,15,O,27793,4,.,.,1
GBR_SCO,01,f,52,1,O,01,07,1992,15,O,28984,4,.,.,1
GBR_SCO,01,f,53,1,O,01,07,1992,15,O,29133,4,.,.,1
GBR_SCO,01,f,54,1,O,01,07,1992,15,O,28993,4,.,.,1
GBR_SCO,01,f,55,1,O,01,07,1992,15,O,28859,4,.,.,1
GBR_SCO,01,f,56,1,O,01,07,1992,15,O,28531,4,.,.,1
GBR_SCO,01,f,57,1,O,01,07,1992,15,O,28295,4,.,.,1
GBR_SCO,01,f,58,1,O,01,07,1992,15,O,27723,4,.,.,1
GBR_SCO,01,f,59,1,O,01,07,1992,15,O,27547,4,.,.,1
GBR_SCO,01,f,60,1,O,01,07,1992,15,O,28656,4,.,.,1
GBR_SCO,01,f,61,1,O,01,07,1992,15,O,28573,4,.,.,1
GBR_SCO,01,f,62,1,O,01,07,1992,15,O,28471,4,.,.,1
GBR_SCO,01,f,63,1,O,01,07,1992,15,O,27888,4,.,.,1
GBR_SCO,01,f,64,1,O,01,07,1992,15,O,27175,4,.,.,1
GBR_SCO,01,f,65,1,O,01,07,1992,15,O,27195,4,.,.,1
GBR_SCO,01,f,66,1,O,01,07,1992,15,O,27461,4,.,.,1
GBR_SCO,01,f,67,1,O,01,07,1992,15,O,26504,4,.,.,1
GBR_SCO,01,f,68,1,O,01,07,1992,15,O,26179,4,.,.,1
GBR_SCO,01,f,69,1,O,01,07,1992,15,O,25654,4,.,.,1
GBR_SCO,01,f,70,1,O,01,07,1992,15,O,26516,4,.,.,1
GBR_SCO,01,f,71,1,O,01,07,1992,15,O,26713,4,.,.,1
GBR_SCO,01,f,72,1,O,01,07,1992,15,O,27666,4,.,.,1
GBR_SCO,01,f,73,1,O,01,07,1992,15,O,19159,4,.,.,1
GBR_SCO,01,f,74,1,O,01,07,1992,15,O,18081,4,.,.,1
GBR_SCO,01,f,75,1,O,01,07,1992,15,O,18517,4,.,.,1
GBR_SCO,01,f,76,1,O,01,07,1992,15,O,19463,4,.,.,1
GBR_SCO,01,f,77,1,O,01,07,1992,15,O,19857,4,.,.,1
GBR_SCO,01,f,78,1,O,01,07,1992,15,O,19022,4,.,.,1
GBR_SCO,01,f,79,1,O,01,07,1992,15,O,17697,4,.,.,1
GBR_SCO,01,f,80,1,O,01,07,1992,15,O,16260,4,.,.,1
GBR_SCO,01,f,81,1,O,01,07,1992,15,O,15391,4,.,.,1
GBR_SCO,01,f,82,1,O,01,07,1992,15,O,14443,4,.,.,1
GBR_SCO,01,f,83,1,O,01,07,1992,15,O,13101,4,.,.,1
GBR_SCO,01,f,84,1,O,01,07,1992,15,O,11603,4,.,.,1
GBR_SCO,01,f,85,1,O,01,07,1992,15,O,9949,4,.,.,1
GBR_SCO,01,f,86,1,O,01,07,1992,15,O,9034,4,.,.,1
GBR_SCO,01,f,87,1,O,01,07,1992,15,O,7703,4,.,.,1
GBR_SCO,01,f,88,1,O,01,07,1992,15,O,6635,4,.,.,1
GBR_SCO,01,f,89,1,O,01,07,1992,15,O,5460,4,.,.,1
GBR_SCO,01,f,90,+,O,01,07,1992,15,O,16975,4,.,.,1
GBR_SCO,01,f,UNK,.,O,01,07,1992,15,O,0,4,.,.,1
GBR_SCO,01,f,TOT,.,O,01,07,1992,15,O,2640348,4,.,.,1
GBR_SCO,01,m,0,1,O,01,07,1993,15,O,32624,4,.,.,1
GBR_SCO,01,m,1,1,O,01,07,1993,15,O,33843,4,.,.,1
GBR_SCO,01,m,2,1,O,01,07,1993,15,O,33430,4,.,.,1
GBR_SCO,01,m,3,1,O,01,07,1993,15,O,32291,4,.,.,1
GBR_SCO,01,m,4,1,O,01,07,1993,15,O,32654,4,.,.,1
GBR_SCO,01,m,5,1,O,01,07,1993,15,O,34040,4,.,.,1
GBR_SCO,01,m,6,1,O,01,07,1993,15,O,33170,4,.,.,1
GBR_SCO,01,m,7,1,O,01,07,1993,15,O,33582,4,.,.,1
GBR_SCO,01,m,8,1,O,01,07,1993,15,O,32747,4,.,.,1
GBR_SCO,01,m,9,1,O,01,07,1993,15,O,31830,4,.,.,1
GBR_SCO,01,m,10,1,O,01,07,1993,15,O,32190,4,.,.,1
GBR_SCO,01,m,11,1,O,01,07,1993,15,O,32809,4,.,.,1
GBR_SCO,01,m,12,1,O,01,07,1993,15,O,34152,4,.,.,1
GBR_SCO,01,m,13,1,O,01,07,1993,15,O,33181,4,.,.,1
GBR_SCO,01,m,14,1,O,01,07,1993,15,O,32352,4,.,.,1
GBR_SCO,01,m,15,1,O,01,07,1993,15,O,29746,4,.,.,1
GBR_SCO,01,m,16,1,O,01,07,1993,15,O,29604,4,.,.,1
GBR_SCO,01,m,17,1,O,01,07,1993,15,O,31600,4,.,.,1
GBR_SCO,01,m,18,1,O,01,07,1993,15,O,31772,4,.,.,1
GBR_SCO,01,m,19,1,O,01,07,1993,15,O,33546,4,.,.,1
GBR_SCO,01,m,20,1,O,01,07,1993,15,O,36328,4,.,.,1
GBR_SCO,01,m,21,1,O,01,07,1993,15,O,38106,4,.,.,1
GBR_SCO,01,m,22,1,O,01,07,1993,15,O,39963,4,.,.,1
GBR_SCO,01,m,23,1,O,01,07,1993,15,O,39220,4,.,.,1
GBR_SCO,01,m,24,1,O,01,07,1993,15,O,40034,4,.,.,1
GBR_SCO,01,m,25,1,O,01,07,1993,15,O,40357,4,.,.,1
GBR_SCO,01,m,26,1,O,01,07,1993,15,O,41145,4,.,.,1
GBR_SCO,01,m,27,1,O,01,07,1993,15,O,39641,4,.,.,1
GBR_SCO,01,m,28,1,O,01,07,1993,15,O,41283,4,.,.,1
GBR_SCO,01,m,29,1,O,01,07,1993,15,O,40678,4,.,.,1
GBR_SCO,01,m,30,1,O,01,07,1993,15,O,40002,4,.,.,1
GBR_SCO,01,m,31,1,O,01,07,1993,15,O,40024,4,.,.,1
GBR_SCO,01,m,32,1,O,01,07,1993,15,O,39590,4,.,.,1
GBR_SCO,01,m,33,1,O,01,07,1993,15,O,38984,4,.,.,1
GBR_SCO,01,m,34,1,O,01,07,1993,15,O,37871,4,.,.,1
GBR_SCO,01,m,35,1,O,01,07,1993,15,O,36509,4,.,.,1
GBR_SCO,01,m,36,1,O,01,07,1993,15,O,35689,4,.,.,1
GBR_SCO,01,m,37,1,O,01,07,1993,15,O,35481,4,.,.,1
GBR_SCO,01,m,38,1,O,01,07,1993,15,O,33791,4,.,.,1
GBR_SCO,01,m,39,1,O,01,07,1993,15,O,33846,4,.,.,1
GBR_SCO,01,m,40,1,O,01,07,1993,15,O,33275,4,.,.,1
GBR_SCO,01,m,41,1,O,01,07,1993,15,O,31867,4,.,.,1
GBR_SCO,01,m,42,1,O,01,07,1993,15,O,33143,4,.,.,1
GBR_SCO,01,m,43,1,O,01,07,1993,15,O,33599,4,.,.,1
GBR_SCO,01,m,44,1,O,01,07,1993,15,O,34743,4,.,.,1
GBR_SCO,01,m,45,1,O,01,07,1993,15,O,36238,4,.,.,1
GBR_SCO,01,m,46,1,O,01,07,1993,15,O,39509,4,.,.,1
GBR_SCO,01,m,47,1,O,01,07,1993,15,O,30630,4,.,.,1
GBR_SCO,01,m,48,1,O,01,07,1993,15,O,29328,4,.,.,1
GBR_SCO,01,m,49,1,O,01,07,1993,15,O,30419,4,.,.,1
GBR_SCO,01,m,50,1,O,01,07,1993,15,O,29593,4,.,.,1
GBR_SCO,01,m,51,1,O,01,07,1993,15,O,27734,4,.,.,1
GBR_SCO,01,m,52,1,O,01,07,1993,15,O,26264,4,.,.,1
GBR_SCO,01,m,53,1,O,01,07,1993,15,O,27334,4,.,.,1
GBR_SCO,01,m,54,1,O,01,07,1993,15,O,27413,4,.,.,1
GBR_SCO,01,m,55,1,O,01,07,1993,15,O,27372,4,.,.,1
GBR_SCO,01,m,56,1,O,01,07,1993,15,O,26609,4,.,.,1
GBR_SCO,01,m,57,1,O,01,07,1993,15,O,26363,4,.,.,1
GBR_SCO,01,m,58,1,O,01,07,1993,15,O,25776,4,.,.,1
GBR_SCO,01,m,59,1,O,01,07,1993,15,O,25348,4,.,.,1
GBR_SCO,01,m,60,1,O,01,07,1993,15,O,24780,4,.,.,1
GBR_SCO,01,m,61,1,O,01,07,1993,15,O,25318,4,.,.,1
GBR_SCO,01,m,62,1,O,01,07,1993,15,O,24998,4,.,.,1
GBR_SCO,01,m,63,1,O,01,07,1993,15,O,24264,4,.,.,1
GBR_SCO,01,m,64,1,O,01,07,1993,15,O,23800,4,.,.,1
GBR_SCO,01,m,65,1,O,01,07,1993,15,O,22777,4,.,.,1
GBR_SCO,01,m,66,1,O,01,07,1993,15,O,22463,4,.,.,1
GBR_SCO,01,m,67,1,O,01,07,1993,15,O,22520,4,.,.,1
GBR_SCO,01,m,68,1,O,01,07,1993,15,O,21152,4,.,.,1
GBR_SCO,01,m,69,1,O,01,07,1993,15,O,20445,4,.,.,1
GBR_SCO,01,m,70,1,O,01,07,1993,15,O,19142,4,.,.,1
GBR_SCO,01,m,71,1,O,01,07,1993,15,O,19559,4,.,.,1
GBR_SCO,01,m,72,1,O,01,07,1993,15,O,18653,4,.,.,1
GBR_SCO,01,m,73,1,O,01,07,1993,15,O,18495,4,.,.,1
GBR_SCO,01,m,74,1,O,01,07,1993,15,O,12096,4,.,.,1
GBR_SCO,01,m,75,1,O,01,07,1993,15,O,11061,4,.,.,1
GBR_SCO,01,m,76,1,O,01,07,1993,15,O,11157,4,.,.,1
GBR_SCO,01,m,77,1,O,01,07,1993,15,O,10969,4,.,.,1
GBR_SCO,01,m,78,1,O,01,07,1993,15,O,10890,4,.,.,1
GBR_SCO,01,m,79,1,O,01,07,1993,15,O,9848,4,.,.,1
GBR_SCO,01,m,80,1,O,01,07,1993,15,O,8984,4,.,.,1
GBR_SCO,01,m,81,1,O,01,07,1993,15,O,7755,4,.,.,1
GBR_SCO,01,m,82,1,O,01,07,1993,15,O,6746,4,.,.,1
GBR_SCO,01,m,83,1,O,01,07,1993,15,O,5934,4,.,.,1
GBR_SCO,01,m,84,1,O,01,07,1993,15,O,4920,4,.,.,1
GBR_SCO,01,m,85,1,O,01,07,1993,15,O,4070,4,.,.,1
GBR_SCO,01,m,86,1,O,01,07,1993,15,O,3186,4,.,.,1
GBR_SCO,01,m,87,1,O,01,07,1993,15,O,2603,4,.,.,1
GBR_SCO,01,m,88,1,O,01,07,1993,15,O,2028,4,.,.,1
GBR_SCO,01,m,89,1,O,01,07,1993,15,O,1608,4,.,.,1
GBR_SCO,01,m,90,+,O,01,07,1993,15,O,3936,4,.,.,1
GBR_SCO,01,m,UNK,.,O,01,07,1993,15,O,0,4,.,.,1
GBR_SCO,01,m,TOT,.,O,01,07,1993,15,O,2448419,4,.,.,1
GBR_SCO,01,f,0,1,O,01,07,1993,15,O,31396,4,.,.,1
GBR_SCO,01,f,1,1,O,01,07,1993,15,O,32557,4,.,.,1
GBR_SCO,01,f,2,1,O,01,07,1993,15,O,32076,4,.,.,1
GBR_SCO,01,f,3,1,O,01,07,1993,15,O,31004,4,.,.,1
GBR_SCO,01,f,4,1,O,01,07,1993,15,O,31103,4,.,.,1
GBR_SCO,01,f,5,1,O,01,07,1993,15,O,32077,4,.,.,1
GBR_SCO,01,f,6,1,O,01,07,1993,15,O,31845,4,.,.,1
GBR_SCO,01,f,7,1,O,01,07,1993,15,O,32062,4,.,.,1
GBR_SCO,01,f,8,1,O,01,07,1993,15,O,31720,4,.,.,1
GBR_SCO,01,f,9,1,O,01,07,1993,15,O,30393,4,.,.,1
GBR_SCO,01,f,10,1,O,01,07,1993,15,O,30956,4,.,.,1
GBR_SCO,01,f,11,1,O,01,07,1993,15,O,31636,4,.,.,1
GBR_SCO,01,f,12,1,O,01,07,1993,15,O,32511,4,.,.,1
GBR_SCO,01,f,13,1,O,01,07,1993,15,O,32056,4,.,.,1
GBR_SCO,01,f,14,1,O,01,07,1993,15,O,30644,4,.,.,1
GBR_SCO,01,f,15,1,O,01,07,1993,15,O,28998,4,.,.,1
GBR_SCO,01,f,16,1,O,01,07,1993,15,O,28274,4,.,.,1
GBR_SCO,01,f,17,1,O,01,07,1993,15,O,30681,4,.,.,1
GBR_SCO,01,f,18,1,O,01,07,1993,15,O,31349,4,.,.,1
GBR_SCO,01,f,19,1,O,01,07,1993,15,O,32951,4,.,.,1
GBR_SCO,01,f,20,1,O,01,07,1993,15,O,35479,4,.,.,1
GBR_SCO,01,f,21,1,O,01,07,1993,15,O,37910,4,.,.,1
GBR_SCO,01,f,22,1,O,01,07,1993,15,O,39655,4,.,.,1
GBR_SCO,01,f,23,1,O,01,07,1993,15,O,39116,4,.,.,1
GBR_SCO,01,f,24,1,O,01,07,1993,15,O,39961,4,.,.,1
GBR_SCO,01,f,25,1,O,01,07,1993,15,O,40832,4,.,.,1
GBR_SCO,01,f,26,1,O,01,07,1993,15,O,40893,4,.,.,1
GBR_SCO,01,f,27,1,O,01,07,1993,15,O,40700,4,.,.,1
GBR_SCO,01,f,28,1,O,01,07,1993,15,O,42314,4,.,.,1
GBR_SCO,01,f,29,1,O,01,07,1993,15,O,42229,4,.,.,1
GBR_SCO,01,f,30,1,O,01,07,1993,15,O,41562,4,.,.,1
GBR_SCO,01,f,31,1,O,01,07,1993,15,O,40673,4,.,.,1
GBR_SCO,01,f,32,1,O,01,07,1993,15,O,40763,4,.,.,1
GBR_SCO,01,f,33,1,O,01,07,1993,15,O,39678,4,.,.,1
GBR_SCO,01,f,34,1,O,01,07,1993,15,O,39038,4,.,.,1
GBR_SCO,01,f,35,1,O,01,07,1993,15,O,38242,4,.,.,1
GBR_SCO,01,f,36,1,O,01,07,1993,15,O,37007,4,.,.,1
GBR_SCO,01,f,37,1,O,01,07,1993,15,O,35917,4,.,.,1
GBR_SCO,01,f,38,1,O,01,07,1993,15,O,34736,4,.,.,1
GBR_SCO,01,f,39,1,O,01,07,1993,15,O,34403,4,.,.,1
GBR_SCO,01,f,40,1,O,01,07,1993,15,O,33729,4,.,.,1
GBR_SCO,01,f,41,1,O,01,07,1993,15,O,32777,4,.,.,1
GBR_SCO,01,f,42,1,O,01,07,1993,15,O,33612,4,.,.,1
GBR_SCO,01,f,43,1,O,01,07,1993,15,O,33857,4,.,.,1
GBR_SCO,01,f,44,1,O,01,07,1993,15,O,35173,4,.,.,1
GBR_SCO,01,f,45,1,O,01,07,1993,15,O,36718,4,.,.,1
GBR_SCO,01,f,46,1,O,01,07,1993,15,O,39935,4,.,.,1
GBR_SCO,01,f,47,1,O,01,07,1993,15,O,30835,4,.,.,1
GBR_SCO,01,f,48,1,O,01,07,1993,15,O,29768,4,.,.,1
GBR_SCO,01,f,49,1,O,01,07,1993,15,O,30952,4,.,.,1
GBR_SCO,01,f,50,1,O,01,07,1993,15,O,30688,4,.,.,1
GBR_SCO,01,f,51,1,O,01,07,1993,15,O,29093,4,.,.,1
GBR_SCO,01,f,52,1,O,01,07,1993,15,O,27762,4,.,.,1
GBR_SCO,01,f,53,1,O,01,07,1993,15,O,28902,4,.,.,1
GBR_SCO,01,f,54,1,O,01,07,1993,15,O,29043,4,.,.,1
GBR_SCO,01,f,55,1,O,01,07,1993,15,O,28894,4,.,.,1
GBR_SCO,01,f,56,1,O,01,07,1993,15,O,28693,4,.,.,1
GBR_SCO,01,f,57,1,O,01,07,1993,15,O,28451,4,.,.,1
GBR_SCO,01,f,58,1,O,01,07,1993,15,O,28162,4,.,.,1
GBR_SCO,01,f,59,1,O,01,07,1993,15,O,27561,4,.,.,1
GBR_SCO,01,f,60,1,O,01,07,1993,15,O,27314,4,.,.,1
GBR_SCO,01,f,61,1,O,01,07,1993,15,O,28422,4,.,.,1
GBR_SCO,01,f,62,1,O,01,07,1993,15,O,28254,4,.,.,1
GBR_SCO,01,f,63,1,O,01,07,1993,15,O,28136,4,.,.,1
GBR_SCO,01,f,64,1,O,01,07,1993,15,O,27515,4,.,.,1
GBR_SCO,01,f,65,1,O,01,07,1993,15,O,26775,4,.,.,1
GBR_SCO,01,f,66,1,O,01,07,1993,15,O,26702,4,.,.,1
GBR_SCO,01,f,67,1,O,01,07,1993,15,O,26967,4,.,.,1
GBR_SCO,01,f,68,1,O,01,07,1993,15,O,25964,4,.,.,1
GBR_SCO,01,f,69,1,O,01,07,1993,15,O,25646,4,.,.,1
GBR_SCO,01,f,70,1,O,01,07,1993,15,O,24984,4,.,.,1
GBR_SCO,01,f,71,1,O,01,07,1993,15,O,25795,4,.,.,1
GBR_SCO,01,f,72,1,O,01,07,1993,15,O,25943,4,.,.,1
GBR_SCO,01,f,73,1,O,01,07,1993,15,O,26749,4,.,.,1
GBR_SCO,01,f,74,1,O,01,07,1993,15,O,18473,4,.,.,1
GBR_SCO,01,f,75,1,O,01,07,1993,15,O,17321,4,.,.,1
GBR_SCO,01,f,76,1,O,01,07,1993,15,O,17672,4,.,.,1
GBR_SCO,01,f,77,1,O,01,07,1993,15,O,18490,4,.,.,1
GBR_SCO,01,f,78,1,O,01,07,1993,15,O,18765,4,.,.,1
GBR_SCO,01,f,79,1,O,01,07,1993,15,O,17954,4,.,.,1
GBR_SCO,01,f,80,1,O,01,07,1993,15,O,16524,4,.,.,1
GBR_SCO,01,f,81,1,O,01,07,1993,15,O,15091,4,.,.,1
GBR_SCO,01,f,82,1,O,01,07,1993,15,O,14162,4,.,.,1
GBR_SCO,01,f,83,1,O,01,07,1993,15,O,13213,4,.,.,1
GBR_SCO,01,f,84,1,O,01,07,1993,15,O,11937,4,.,.,1
GBR_SCO,01,f,85,1,O,01,07,1993,15,O,10471,4,.,.,1
GBR_SCO,01,f,86,1,O,01,07,1993,15,O,8774,4,.,.,1
GBR_SCO,01,f,87,1,O,01,07,1993,15,O,7891,4,.,.,1
GBR_SCO,01,f,88,1,O,01,07,1993,15,O,6684,4,.,.,1
GBR_SCO,01,f,89,1,O,01,07,1993,15,O,5669,4,.,.,1
GBR_SCO,01,f,90,+,O,01,07,1993,15,O,17782,4,.,.,1
GBR_SCO,01,f,UNK,.,O,01,07,1993,15,O,0,4,.,.,1
GBR_SCO,01,f,TOT,.,O,01,07,1993,15,O,2644041,4,.,.,1
GBR_SCO,01,m,0,1,O,01,07,1994,15,O,32108,4,.,.,1
GBR_SCO,01,m,1,1,O,01,07,1994,15,O,32605,4,.,.,1
GBR_SCO,01,m,2,1,O,01,07,1994,15,O,33837,4,.,.,1
GBR_SCO,01,m,3,1,O,01,07,1994,15,O,33474,4,.,.,1
GBR_SCO,01,m,4,1,O,01,07,1994,15,O,32402,4,.,.,1
GBR_SCO,01,m,5,1,O,01,07,1994,15,O,32700,4,.,.,1
GBR_SCO,01,m,6,1,O,01,07,1994,15,O,34107,4,.,.,1
GBR_SCO,01,m,7,1,O,01,07,1994,15,O,33263,4,.,.,1
GBR_SCO,01,m,8,1,O,01,07,1994,15,O,33670,4,.,.,1
GBR_SCO,01,m,9,1,O,01,07,1994,15,O,32920,4,.,.,1
GBR_SCO,01,m,10,1,O,01,07,1994,15,O,31850,4,.,.,1
GBR_SCO,01,m,11,1,O,01,07,1994,15,O,32168,4,.,.,1
GBR_SCO,01,m,12,1,O,01,07,1994,15,O,32675,4,.,.,1
GBR_SCO,01,m,13,1,O,01,07,1994,15,O,34132,4,.,.,1
GBR_SCO,01,m,14,1,O,01,07,1994,15,O,33176,4,.,.,1
GBR_SCO,01,m,15,1,O,01,07,1994,15,O,32250,4,.,.,1
GBR_SCO,01,m,16,1,O,01,07,1994,15,O,29555,4,.,.,1
GBR_SCO,01,m,17,1,O,01,07,1994,15,O,29331,4,.,.,1
GBR_SCO,01,m,18,1,O,01,07,1994,15,O,31405,4,.,.,1
GBR_SCO,01,m,19,1,O,01,07,1994,15,O,32578,4,.,.,1
GBR_SCO,01,m,20,1,O,01,07,1994,15,O,33973,4,.,.,1
GBR_SCO,01,m,21,1,O,01,07,1994,15,O,36332,4,.,.,1
GBR_SCO,01,m,22,1,O,01,07,1994,15,O,37911,4,.,.,1
GBR_SCO,01,m,23,1,O,01,07,1994,15,O,39375,4,.,.,1
GBR_SCO,01,m,24,1,O,01,07,1994,15,O,38769,4,.,.,1
GBR_SCO,01,m,25,1,O,01,07,1994,15,O,39633,4,.,.,1
GBR_SCO,01,m,26,1,O,01,07,1994,15,O,39979,4,.,.,1
GBR_SCO,01,m,27,1,O,01,07,1994,15,O,41016,4,.,.,1
GBR_SCO,01,m,28,1,O,01,07,1994,15,O,39506,4,.,.,1
GBR_SCO,01,m,29,1,O,01,07,1994,15,O,41123,4,.,.,1
GBR_SCO,01,m,30,1,O,01,07,1994,15,O,40524,4,.,.,1
GBR_SCO,01,m,31,1,O,01,07,1994,15,O,40025,4,.,.,1
GBR_SCO,01,m,32,1,O,01,07,1994,15,O,39974,4,.,.,1
GBR_SCO,01,m,33,1,O,01,07,1994,15,O,39509,4,.,.,1
GBR_SCO,01,m,34,1,O,01,07,1994,15,O,38911,4,.,.,1
GBR_SCO,01,m,35,1,O,01,07,1994,15,O,37883,4,.,.,1
GBR_SCO,01,m,36,1,O,01,07,1994,15,O,36597,4,.,.,1
GBR_SCO,01,m,37,1,O,01,07,1994,15,O,35821,4,.,.,1
GBR_SCO,01,m,38,1,O,01,07,1994,15,O,35498,4,.,.,1
GBR_SCO,01,m,39,1,O,01,07,1994,15,O,33837,4,.,.,1
GBR_SCO,01,m,40,1,O,01,07,1994,15,O,33964,4,.,.,1
GBR_SCO,01,m,41,1,O,01,07,1994,15,O,33284,4,.,.,1
GBR_SCO,01,m,42,1,O,01,07,1994,15,O,31994,4,.,.,1
GBR_SCO,01,m,43,1,O,01,07,1994,15,O,33171,4,.,.,1
GBR_SCO,01,m,44,1,O,01,07,1994,15,O,33685,4,.,.,1
GBR_SCO,01,m,45,1,O,01,07,1994,15,O,34759,4,.,.,1
GBR_SCO,01,m,46,1,O,01,07,1994,15,O,36251,4,.,.,1
GBR_SCO,01,m,47,1,O,01,07,1994,15,O,39452,4,.,.,1
GBR_SCO,01,m,48,1,O,01,07,1994,15,O,30627,4,.,.,1
GBR_SCO,01,m,49,1,O,01,07,1994,15,O,29270,4,.,.,1
GBR_SCO,01,m,50,1,O,01,07,1994,15,O,30352,4,.,.,1
GBR_SCO,01,m,51,1,O,01,07,1994,15,O,29538,4,.,.,1
GBR_SCO,01,m,52,1,O,01,07,1994,15,O,27654,4,.,.,1
GBR_SCO,01,m,53,1,O,01,07,1994,15,O,26134,4,.,.,1
GBR_SCO,01,m,54,1,O,01,07,1994,15,O,27208,4,.,.,1
GBR_SCO,01,m,55,1,O,01,07,1994,15,O,27236,4,.,.,1
GBR_SCO,01,m,56,1,O,01,07,1994,15,O,27155,4,.,.,1
GBR_SCO,01,m,57,1,O,01,07,1994,15,O,26356,4,.,.,1
GBR_SCO,01,m,58,1,O,01,07,1994,15,O,26114,4,.,.,1
GBR_SCO,01,m,59,1,O,01,07,1994,15,O,25498,4,.,.,1
GBR_SCO,01,m,60,1,O,01,07,1994,15,O,25010,4,.,.,1
GBR_SCO,01,m,61,1,O,01,07,1994,15,O,24432,4,.,.,1
GBR_SCO,01,m,62,1,O,01,07,1994,15,O,24861,4,.,.,1
GBR_SCO,01,m,63,1,O,01,07,1994,15,O,24477,4,.,.,1
GBR_SCO,01,m,64,1,O,01,07,1994,15,O,23682,4,.,.,1
GBR_SCO,01,m,65,1,O,01,07,1994,15,O,23204,4,.,.,1
GBR_SCO,01,m,66,1,O,01,07,1994,15,O,22055,4,.,.,1
GBR_SCO,01,m,67,1,O,01,07,1994,15,O,21708,4,.,.,1
GBR_SCO,01,m,68,1,O,01,07,1994,15,O,21682,4,.,.,1
GBR_SCO,01,m,69,1,O,01,07,1994,15,O,20282,4,.,.,1
GBR_SCO,01,m,70,1,O,01,07,1994,15,O,19598,4,.,.,1
GBR_SCO,01,m,71,1,O,01,07,1994,15,O,18247,4,.,.,1
GBR_SCO,01,m,72,1,O,01,07,1994,15,O,18549,4,.,.,1
GBR_SCO,01,m,73,1,O,01,07,1994,15,O,17669,4,.,.,1
GBR_SCO,01,m,74,1,O,01,07,1994,15,O,17391,4,.,.,1
GBR_SCO,01,m,75,1,O,01,07,1994,15,O,11250,4,.,.,1
GBR_SCO,01,m,76,1,O,01,07,1994,15,O,10278,4,.,.,1
GBR_SCO,01,m,77,1,O,01,07,1994,15,O,10300,4,.,.,1
GBR_SCO,01,m,78,1,O,01,07,1994,15,O,10038,4,.,.,1
GBR_SCO,01,m,79,1,O,01,07,1994,15,O,9870,4,.,.,1
GBR_SCO,01,m,80,1,O,01,07,1994,15,O,8836,4,.,.,1
GBR_SCO,01,m,81,1,O,01,07,1994,15,O,8043,4,.,.,1
GBR_SCO,01,m,82,1,O,01,07,1994,15,O,6799,4,.,.,1
GBR_SCO,01,m,83,1,O,01,07,1994,15,O,5863,4,.,.,1
GBR_SCO,01,m,84,1,O,01,07,1994,15,O,5045,4,.,.,1
GBR_SCO,01,m,85,1,O,01,07,1994,15,O,4204,4,.,.,1
